Year_of_Release;Publisher;Global_Sales;
2009;Konami Digital Entertainment;0.43;
2009;LucasArts;0.43;
2009;Atari;0.43;
2009;Mastiff;0.43;
2009;Take-Two Interactive;0.43;
2009;Warner Bros. Interactive Entertainment;0.43;
2009;Activision;0.43;
2009;Nintendo;0.42;
2009;D3Publisher;0.42;
2009;D3Publisher;0.42;
2009;Electronic Arts;0.42;
2009;Activision;0.42;
2009;THQ;0.42;
2009;Warner Bros. Interactive Entertainment;0.42;
2009;Namco Bandai Games;0.41;
2009;THQ;0.41;
2009;Activision;0.41;
2009;Knowledge Adventure;0.41;
2009;Hudson Soft;0.41;
2009;THQ;0.41;
2009;THQ;0.41;
2009;Activision;0.41;
2009;THQ;0.41;
2009;Activision;0.41;
2009;Namco Bandai Games;0.41;
2009;Ubisoft;0.4;
2009;Rising Star Games;0.4;
2009;LucasArts;0.4;
2009;Take-Two Interactive;0.4;
2009;Namco Bandai Games;0.4;
2009;Activision Value;0.4;
2009;Konami Digital Entertainment;0.4;
2009;Ubisoft;0.4;
2009;Mentor Interactive;0.4;
2009;Ubisoft;0.4;
2009;Zoo Games;0.4;
2009;Electronic Arts;0.4;
2009;Atari;0.4;
2009;Focus Home Interactive;0.39;
2009;LucasArts;0.39;
2009;Sega;0.39;
2009;THQ;0.39;
2009;THQ;0.39;
2009;Square Enix;0.39;
2009;THQ;0.39;
2009;LucasArts;0.39;
2009;Nordic Games;0.39;
2009;505 Games;0.39;
2009;THQ;0.39;
2009;Avanquest;0.38;
2009;Ubisoft;0.38;
2009;Activision;0.38;
2009;Sega;0.38;
2009;Electronic Arts;0.38;
2009;Namco Bandai Games;0.38;
2009;Pinnacle;0.38;
2009;THQ;0.38;
2009;Take-Two Interactive;0.37;
2009;Electronic Arts;0.37;
2009;Destineer;0.37;
2009;Activision;0.37;
2009;Codemasters;0.37;
2009;Ubisoft;0.37;
2009;Sega;0.37;
2009;Codemasters;0.37;
2009;Warner Bros. Interactive Entertainment;0.37;
2009;Eidos Interactive;0.37;
2009;Rising Star Games;0.36;
2009;Activision;0.36;
2009;Valve Software;0.36;
2009;Konami Digital Entertainment;0.36;
2009;Namco Bandai Games;0.36;
2009;Capcom;0.36;
2009;PQube;0.36;
2009;THQ;0.36;
2009;Take-Two Interactive;0.36;
2009;Ubisoft;0.35;
2009;Mindscape;0.35;
2009;Sega;0.35;
2009;Electronic Arts;0.35;
2009;Activision;0.35;
2009;Take-Two Interactive;0.35;
2009;Ubisoft;0.35;
2009;Electronic Arts;0.35;
2009;Ubisoft;0.35;
2009;Warner Bros. Interactive Entertainment;0.35;
2009;Activision;0.35;
2009;Disney Interactive Studios;0.34;
2009;Eidos Interactive;0.34;
2009;Eidos Interactive;0.34;
2009;Sony Computer Entertainment;0.34;
2009;Tecmo Koei;0.34;
2009;Disney Interactive Studios;0.34;
2009;Activision;0.33;
2009;Electronic Arts;0.33;
2009;Namco Bandai Games;0.33;
2009;Majesco Entertainment;0.33;
2009;Microsoft Game Studios;0.33;
2009;PopCap Games;0.33;
2009;Sega;0.33;
2009;Sony Computer Entertainment;0.33;
2009;Warner Bros. Interactive Entertainment;0.33;
2009;Majesco Entertainment;0.33;
2009;Take-Two Interactive;0.33;
2009;Electronic Arts;0.33;
2009;505 Games;0.33;
2009;Electronic Arts;0.32;
2009;Eidos Interactive;0.32;
2009;Ubisoft;0.32;
2009;Activision;0.32;
2009;Eidos Interactive;0.32;
2009;Codemasters;0.32;
2009;SouthPeak Games;0.32;
2009;Eidos Interactive;0.32;
2009;Sony Computer Entertainment;0.32;
2009;Ubisoft;0.32;
2009;MTV Games;0.32;
2009;THQ;0.32;
2009;Electronic Arts;0.32;
2009;Activision;0.32;
2009;Namco Bandai Games;0.32;
2009;Zushi Games;0.32;
2009;Codemasters;0.32;
2009;Electronic Arts;0.31;
2009;Take-Two Interactive;0.31;
2009;Storm City Games;0.31;
2009;Namco Bandai Games;0.31;
2009;Codemasters;0.31;
2009;Rondomedia;0.31;
2009;Electronic Arts;0.31;
2009;Sony Computer Entertainment;0.31;
2009;Activision Value;0.31;
2009;Mentor Interactive;0.31;
2009;Activision;0.3;
2009;Sega;0.3;
2009;Banpresto;0.3;
2009;Disney Interactive Studios;0.3;
2009;Ubisoft;0.3;
2009;Electronic Arts;0.3;
2009;Ubisoft;0.29;
2009;Ubisoft;0.29;
2009;Activision;0.29;
2009;Activision;0.29;
2009;Eidos Interactive;0.29;
2009;D3Publisher;0.29;
2009;THQ;0.29;
2009;Rising Star Games;0.29;
2009;Tecmo Koei;0.29;
2009;Majesco Entertainment;0.29;
2009;Ubisoft;0.29;
2009;Warner Bros. Interactive Entertainment;0.29;
2009;Atari;0.29;
2009;THQ;0.29;
2009;Take-Two Interactive;0.29;
2009;Namco Bandai Games;0.29;
2009;Capcom;0.29;
2009;Rising Star Games;0.28;
2009;Konami Digital Entertainment;0.28;
2009;Ubisoft;0.28;
2009;Zushi Games;0.28;
2009;Activision;0.28;
2009;Capcom;0.28;
2009;Electronic Arts;0.28;
2009;Ubisoft;0.28;
2009;Activision;0.28;
2009;Atlus;0.28;
2009;Activision;0.28;
2009;Activision;0.27;
2009;Electronic Arts;0.27;
2009;Konami Digital Entertainment;0.27;
2009;Disney Interactive Studios;0.27;
2009;Square Enix;0.27;
2009;Electronic Arts;0.27;
2009;Activision Value;0.27;
2009;THQ;0.27;
2009;SouthPeak Games;0.27;
2009;Sony Computer Entertainment;0.26;
2009;Nintendo;0.26;
2009;Atlus;0.26;
2009;Konami Digital Entertainment;0.26;
2009;Ubisoft;0.26;
2009;Warner Bros. Interactive Entertainment;0.26;
2009;Take-Two Interactive;0.26;
2009;Sega;0.26;
2009;Capcom;0.26;
2009;Take-Two Interactive;0.26;
2009;Konami Digital Entertainment;0.26;
2009;Electronic Arts;0.26;
2009;Ubisoft;0.26;
2009;Take-Two Interactive;0.26;
2009;Electronic Arts;0.26;
2009;Namco Bandai Games;0.26;
2009;Eidos Interactive;0.26;
2009;LucasArts;0.25;
2009;Activision;0.25;
2009;Square Enix;0.25;
2009;Ubisoft;0.25;
2009;Disney Interactive Studios;0.25;
2009;THQ;0.25;
2009;Mentor Interactive;0.25;
2009;THQ;0.25;
2009;Hudson Soft;0.25;
2009;Activision;0.25;
2009;Take-Two Interactive;0.25;
2009;505 Games;0.25;
2009;Electronic Arts;0.25;
2009;Activision;0.25;
2009;Nippon Ichi Software;0.25;
2009;Capcom;0.25;
2009;Activision;0.25;
2009;Activision;0.25;
2009;Vivendi Games;0.25;
2009;Activision;0.25;
2009;Activision Value;0.24;
2009;Disney Interactive Studios;0.24;
2009;Codemasters;0.24;
2009;Electronic Arts;0.24;
2009;GungHo;0.24;
2009;Ubisoft;0.24;
2009;Namco Bandai Games;0.24;
2009;Activision;0.24;
2009;Ubisoft;0.24;
2009;Tecmo Koei;0.24;
2009;Electronic Arts;0.24;
2009;Bethesda Softworks;0.24;
2009;Electronic Arts;0.24;
2009;Ubisoft;0.24;
2009;Atari;0.24;
2009;Ubisoft;0.24;
2009;DTP Entertainment;0.24;
2009;Activision;0.23;
2009;THQ;0.23;
2009;Disney Interactive Studios;0.23;
2009;THQ;0.23;
2009;THQ;0.23;
2009;Ubisoft;0.23;
2009;MTV Games;0.23;
2009;Codemasters;0.23;
2009;Activision Value;0.23;
2009;Tecmo Koei;0.23;
2009;Tecmo Koei;0.23;
2009;Namco Bandai Games;0.23;
2009;Namco Bandai Games;0.23;
2009;Activision;0.23;
2009;Disney Interactive Studios;0.23;
2009;Falcom Corporation;0.23;
2009;Nintendo;0.22;
2009;Nordcurrent;0.22;
2009;Ubisoft;0.22;
2009;MTV Games;0.22;
2009;Disney Interactive Studios;0.22;
2009;Namco Bandai Games;0.22;
2009;Zoo Digital Publishing;0.22;
2009;Crave Entertainment;0.22;
2009;Activision;0.22;
2009;Atlus;0.22;
2009;D3Publisher;0.22;
2009;Ubisoft;0.22;
2009;THQ;0.22;
2009;Kalypso Media;0.22;
2009;Electronic Arts;0.22;
2009;Electronic Arts;0.22;
2009;Electronic Arts;0.21;
2009;Ubisoft;0.21;
2009;Disney Interactive Studios;0.21;
2009;Ubisoft;0.21;
2009;Take-Two Interactive;0.21;
2009;Sony Computer Entertainment;0.21;
2009;THQ;0.21;
2009;Ubisoft;0.21;
2009;XS Games;0.21;
2009;Deep Silver;0.21;
2009;Majesco Entertainment;0.21;
2009;Electronic Arts;0.21;
2009;THQ;0.21;
2009;Gamebridge;0.21;
2009;Namco Bandai Games;0.21;
2009;Zushi Games;0.21;
2009;Electronic Arts;0.21;
2009;505 Games;0.21;
2009;Zoo Games;0.2;
2009;Level 5;0.2;
2009;Mindscape;0.2;
2009;Ubisoft;0.2;
2009;Sega;0.2;
2009;MTV Games;0.2;
2009;Namco Bandai Games;0.2;
2009;Sega;0.2;
2009;Activision;0.2;
2009;Aspyr;0.2;
2009;GSP;0.2;
